Cheesy eggs and meat together with a little bit of spice.,
What's not to love?,not to love
A note to spice wimps that the dish is not too hot on the scale.,too hot on the scale
"

Let there be a warning that service is fairly slow here.",fairly slow
"If you're someone that often needs a refill of coffee or water, this probably isn't the place for you.",
"

Most servers are friendly at least, but one of the women that runs food orders is not only not helpful, but is rude and dismissive.","friendly, not helpful, rude and dismissive"
"I tried to politely ask about the side of fruit that I ordered and was missing from the table, and she rudely said the other woman would bring it and walked away.",
"My server then came out, but there was still no side of fruit.",
I had to kindly ask again for my order.,
"My server quickly fixed this issue, but the other woman had the first opportunity to correct the order and dismissed me.",
"

All in all, I deducted a star for service, but it's a place I'd go to again if I was in the area.",
At least I know that I'll get a pretty good meal if nothing else.,pretty good
We work at MetroPet Veterinary Clinic just down the road in Berea.,
" We eat at Perk Cup Cafe weekly, if not more often.",
 The food is consistently excellent.,consistently excellent
" Prices are very reasonable, and all of the servers are really nice.","very reasonable, really nice"
 We will continue to be regulars as long as Perk Cup is there.,
 You make our lunchtime relaxing and we love you!,
Just went by here with my husband on our way home.,
"We were expecting a coffee shop, but it feels more like a diner.",
The food that we've had so far is great!,great
(Eggs benedict and the caprice flat bread),
The iced vanilla latte is also pretty good.,pretty good
"It definitely does not have the atmosphere of a cafe, but this is likely because it is so large!","likely, so large"
Might need to come back when it is a little busier to see how it is then.,a little busier
Could not have been any better!!,
  ,
Terry preparing the omelette and waffles literally tripped over himself to help us and explain the Sunday brunch etc.,
 Recently moved to Berea and this was our second visit.,
 Both visit everyone was very polite and helpful.,very polite and helpful
 This is on our list of new hangouts.,
 Waitress (Kim) very efficient and kind as well.,very efficient and kind
 Very welcoming place.,Very welcoming
 Definitely being added to our list of new hangouts.,
 Love it!!!,
So ...anxious to try this place as I love a good breakfast spot.,anxious to try this place as I
"Service at first was prompt, we were seared right away 9:30 on a Saturday morning the place was almost full.","prompt, almost full"
"I ordered eggs Benedict , and biscuits and gravy.",
My wife got bourbon peach French toast.,
First off ( in my best Donald Trump voice) the portions were YUGE!!.,YUGE
Sadly the eggs Benedict was a flavorless mess.,flavorless
"It was not played well, just kind of slopped all over the plate with a watery absolutely flavorless yellow something I would not even recognize as hollandaise sauce on top.",absolutely flavorless
The biscuit gravy was delicious but when brought out had that not so nice under the  heat lamp  too long crust on it.,"delicious, not so nice under the heat lamp too long"
"Had our server ever come back around to say, refill our coffee, or ask about our food I would have returned it.",
The biscuits were obviously store bought mush.,
My wife's only response was meh.,
Obviously canned peaches and just okay.,
One and done.,One
They have brunch!!,
Next time we'll plan better!,
" We just came in for a mid-morning snack & tea/coffee - the Sunday brunch looks fabulous, with omelet bar all for $12.99!",fabulous
$5.99 for kids!,
We went today for Father's Day brunch and had reservations.,
I have a 2 year old and requested a high hair.,2 year old
Well we got there and had to wait over 10 min,
and then they didn't have a high chair for my daughter.,
I think they only have 2 in the whole place.,
"We literally 
stood there for a good 5 min waiting before we finally sat down and our waitress finally came over and asked if we needed anything",
and I said yes we need a highchair,
and they were still supposedly looking for one.,
She brought over another chair and I looked at her,
and I said my daughter is 2 that is not going to work.,
She did apologize but offered us no other alternative.,
We were finally offered coffee and some beverages a good 10 minutes after we got there.,
Our service overall was subpar.,subpar
My daughter had to sit on my husband's lap or my lap because we never did get a highchair!!!!,
After over an hour I did see that I highchair finally became available and they never even offered to see if we needed it at that point!,available
It overall seem like they were overstaffed and completely unprepared for the amount of people although I know that they've had Father's Day and Mother's Day brunch is before so it's not like they didn't know that this amount of people were going to be there!,"overstaffed, completely unprepared"
The food was okay,okay
I'm just really upset by the customer service.,really upset by the customer service
Same story as last visit.,
"This is more of a cafe than a restaurant at dinner time... pretty empty, lacking specials/promos, and servers are not perky.","more, pretty empty, perky"
" My silverware were both dirty, and the tables are kinda small.. barely fit our plates, glasses, condiments.","both dirty, kinda small"
Food is tasty though.,tasty
Wrap w/ chips a bit small for $.,small for $
Oh just remembered they gave me wrong wrap and salad dressing too.,
"
Seems that they're just going through the motions. :(",
We held my daughter's bridal shower at the Perk-Cup cafe last Sunday afternoon.,
Vicki and Tina (owners) did a great job.,
 Everything was to my specifications regarding food and room set up.   ,
"The young lady who was assigned to our room was courteous and very quick to take away dishes, etc.","courteous, very quick to take away dishes , etc."
when we were finished with them and made sure we had everything we needed.,sure
My daughter was thrilled and our guests commented on how delicious the food was and how nice the room was.,"thrilled, how delicious, how nice"
"
Thank you for making this special day for my daughter even more special with your attention to detail.",even more special
 .,
Food was excellent and very well priced.,"excellent, well priced"
"I got two big pancakes, sausage patties, and eggs for about $6.",
It was a lot of food and it was excellent.,excellent
 It tasted great,great
and I'm excited to come back and try one of their specialty dishes.,excited to come back and try one of their specialty dishes
They definitely nailed the basics.,
"I do like this place and would return again but, noticed a few unpleasant things during my visits.",
" One of the waitresses stood by the waitress station with her hands in her pocket, while the other waitresses were working.",
 Looked very unprofessional.,very unprofessional
Then I wanted to switch the meat that came with my food to fruit.,
 I didn't like the meat that came with the food.,
"The waitress looked at me strange and said ""We don't do substitutions.",strange
" I guess I can just switch it out for you"" the place was nice but they need more people skills!",nice
This is a great casual place to grab food.,
"While it's not fine dining, it's perfect for what it is.",perfect for what it is
Atmosphere: bright and open are the best two words to describe this spot.,bright and open
"It's nice because the tables aren't clustered together, and the combination of lights and windows give plenty of light.",nice
Service: servers are friendly.,friendly
Mom and pop diner feel for sure.,sure
"Food: I've tried several dishes here; gf quesadillas, salads, but mostly breakfast.",
Everything was always good.,good
"I can't say I've fantasized about the food here after I've eaten, but I've never had any complaints either.",
"

Overall a good diner spot.",
Second time here and 1st trying the Sunday brunch buffet.,
"We arrived around noon and it was busy, but there appeared to be many open tables so we put our name in thinking it would go fast.",busy
"About 1/2 later and 25 or so ""I'm hungry's"" from the kids, our name was called.",
We told the lady who sat us that we wanted the buffet and she mumbled someone would be with us soon to get our order.,
"Finally after about 5 minutes I sent my wife and kids up to get food and waited to ""place our order"" for buffets.",
The waitress came by and was sweet as pie and took our drink order and explained what was on the buffet.,sweet as pie
"Looking around, she was the ONLY waitress who had a smile on her face and looked like she wanted to be alive that day.",alive
"Onto the food... they have a great spread including made-to-order omelets, fresh waffles, bacon, sausage, french toast, potatoes, biscuits and sausage gravy, fruit, muffins and dessert.",made - to - order
The older gentleman who was making the eggs and waffles was amazing and put on a show for my daughter who wanted to go back up for seconds on her omelet.,amazing
The eggs were fluffy and he didn't skimp on the ingredients.,fluffy
The waffles were to die for and the gravy for the biscuits was very tasty.,very tasty
I didn't care much for the potatoes or bacon/sausage but overall it was a very good meal for $14.95 per person  ($6.99 for kids) but the service was just ok.,"much for the potatoes or bacon / sausage, very good, just ok"
"Like I said, we had a great waitress and the omelet guy was friendly, but the greeters, the ladies serving coffee at the front desk and the rest of the wait staff didn't seem to want any part of customers.",friendly
"We may try this again because I love a good, tasty breakfast buffet, but with other options it won't be our go-to place.",
Yet.,
Really nice out of the way place with a great breakfast menu with fresh ingredients and a coffee bar.,Really nice out of the way place with a great breakfast menu with fresh ingredients and a coffee bar .
 You might think it is coffee only but good food as well.,good food
Great breakfast place.,
"Very clean, welcoming atmosphere.",Very clean
Everyone seems happy to be there.,happy to be there
Amazing food.,
"I ordered multiple plates of eggs, bacon, sausage and French toast.",
"

Perk-Cup is a wonderful restaurant.",
I'd recommend it to anyone looking for both a hearty breakfast or a quick bite to eat.,
Visited again a few weeks ago and it was just as enjoyable as our first visit.,enjoyable
 I believe that Kim was our waitress this time.,
 She was very attentive and the food was excellent.,"very attentive, excellent"
 Our experiences have been all-around great.,all - around great
Waitresses bus tables and do not wash hands.,
Love the food but saw this way too many times.,too many
Our family favorite ...,favorite
Sunday breakfast buffet is amazing!,amazing
"So much great, hot food.",much great
The selection is too much.,too much
Lol .,
Made to order omelettes are perfect!,perfect
Customer service is outstanding!,outstanding
 Kim our server is the best!,
She is very attentive and caring.,very attentive and caring
Well I was really in the mood to try a new breakfast place and this one had some good reviews.,
The service was good and the waitress we had was very friendly.,"good, very friendly"
"As for the menu, it was pretty basic next to the restaurants we've been going to lately.",pretty basic
Sometimes that's exactly what you need.,
"I had the sweet and savory platter with scrambled eggs, sausage, and plain buttermilk pancakes.",sweet and savory
Very good and satisfied my breakfast craving.,"Very good, satisfied"
"
I did find the fact that they have breakfast sandwiches pretty unique and even though I didn't get one personally, I heard the Jo Jo was delightful.","pretty unique, delightful"
"Now for the stuff I didn't care for...
",
There was a guy doing construction work near the bathroom the whole time we were there.,
"So instead of a music ambiance, we had power tools.",
"Why they scheduled that during business hours is beyond me and if I hadn't had a six person party coming from all different directions to get together, I would have left.",
It's really distracting trying to talk to people when that's going on.,
Also the tea I had wasn't very good.,very good
I realize it's not their fault when all they have is bagged tea,
but I do appreciate a larger selection if that's what you're going to serve.,
"The food and service was ok, nothing to write home about but definitely good for the plain breakfast mood when you're sick of Bob Evans.","ok, sick of Bob Evans"
"Honestly, there could have been a very good reason for the construction work even though they didn't bother to explain.",very good
It could have been an off day,
and I wouldn't mind giving this place a second chance in the future.,
No vegetarian soup selection?,
 Water was awful...,awful
unfiltered Berea water.,unfiltered Berea water
 Undrinkable.,Undrinkable .
 Hot chocolate served in a cheapie styrofoam cup worthy of McDonalds.,styrofoam cup worthy
" Quesidillas was good, but need a soup or something...",good
"oh, no vegetarian soups.",
Popular place...service a bit slow.,a bit slow
Baker was served on a plate way to small...tasted good.,"small, good"
" Meh, I've experienced better.",better
This is my first time here.,
The place looks new and clean.,new and clean
The staff were courteous and friendly.,courteous and friendly
My omelette was delicious.,delicious
The only downside is the wait time for the table and food.,
Our first time here.,
 Had to wait about 10 minutes.,
Sat at a table and told us our server would be there soon .,
We waited another 10-15 minutes before I asked for a server.,
"The person I asked did take our order and was going to bring us water and coffee, another 12 min goes by",
and I ask another server for coffee and water.,
 She brought it one minute.,
Our server brought my hubbies food another 15 min.,
Eggs undercooked and French toast without syrup and Never brought him his toast.,
"Over charged us for the meal, which she did correct.",correct
 First and last time there.,
 If you are with a bigger party you get service.,
"A party if 5 who were seated after us,received their food before we did!",
I do not recommend their buffet.,
 One day we my try another day.,
 Very disappointed.,Very disappointed .
Many friends have raved about Perk Cup Cafe & Grille and I finally had a chance to go there and it was terrific.,terrific
" I had one of their overstuffed omelettes (called Healthy One, which was stuffed with fresh and delicious baby spinach, tomato, mushroom, green pepper, artichoke hearts, and onion.","Healthy One, fresh and delicious"
 I did not add cheese but it was an option).,
Yummy.,
 I had the choice of home fries or fresh tomato slices as my side.,
 I chose the tomato and were they ever flavorful.,flavorful
 I think they came out of a garden instead of through a store.,
" I also had the choice of toast, bagel or English muffin.",
 I chose the English muffin which was fat and delicious.,fat and delicious
" We added a side of fresh fruit:  strawberries, pineapple and cantelope which were all perfectly ripened and delicious.",delicious
 I chose to have their flavored coffee,
and I loved it!,
" My friend had a beautiful salad and a cup of their homemade chicken soup, and was very pleased with the quality of ingredients and flavors.",very pleased
 Our food was superior.,superior
" The restaurant itself is newly built, very clean and features walls of art by various local artists which can be purchased.","newly built, very clean"
 It's a lovely environment.,
"Now, I did read the Yelp reviews posted on this site before I went.",
 Because I have heard so many positive comments from friends about Perk Cup Cafe I decided that we would give it a try.,so many
 Our experience was nothing like the reviews I read.,
 There were plenty of busy and friendly waitresses.,busy and friendly
 The place was nearly full with lots of chatter from young to old.,"nearly full with lots of chatter, old"
 People were enjoying themselves.,
" Our waitress, Sheena, told me that the negative Yelp reviews resulted in the departure of certain employees and replaced with customer service oriented people.",customer service oriented
Bottom line is that Perk Cup Cafe is doing a really good job.,really good
 Everything that you would want in a local establishment is top notch here.,
 I'm happy for the city of Berea that their town can offer such a nice establishment.,happy for the city of Berea
"

P.S.  I have been told that their weekend brunch is a must try.",
 We will be going!,
Worst customer service ever!,
Wasn't even that busy and didn't get greeted at the door.,
Was getting gossiped about by employees.,
My friend ordered bottomless mimosas.,
I attached a pic so you can see the actual definition.,
And it took 20 minutes for her to get another mimosa.,
"Wasn't given napkins, and when seated first time they were putting us to a occupied table so had to wait another 20 minutes.",
"They try to make it seem like we were the problem, actually it's the way you run your restaurant.",
"You have 6 servers doing the same thing, when there should be a system worked out to do things.",
I NEVER wrote a review for anywhere before,
but this was just unacceptable!!,just unacceptable
But the food was good.,good
Went here after a run in the park.,
Great breakfast and great services.,
"
I was also impressed by the proportions for the price.",
"
Will be back for the baked breakfast bowls!!!",
We were visiting the area and decided to try a local restaurant.,
We went on a Sunday around noon and stumbled upon their Sunday brunch buffet.,
The omelet station is well stocked with a good variety of meats and vegetables.,
The gentleman cooking them is very personable.,very personable
"The Belgian waffles came with a choice of blueberry or apple cinnamon toppings, and both were delicious.",delicious
They also offered various breakfast meats and sides as well.,
The coffee bar portion of the establishment made a great addition to the meal.,
The only negative in any way comes from the service.,
"While very friendly, it was an extremely relaxed atmosphere of ""We'll get to you when we want.""","very friendly, extremely relaxed"
"In spite of the service issue, my wife and I will definitely be back whenever we are in town.",
Looking for an affordable breakfast in Berea that doesn't disappoint on taste?,
This is your place.,
We go here often with my dad and step mom,
and they love it too.,
"Not only is the food a hit, but the service is good too.",good too
"I I love you how they feature area artists' work on their walls, too.",
"I would have given five stars, but I'm not a huge fan of how the dining area is situated.",
It's a little crammed in my opinion.,
This place is one of those little neighborhood spots in a very unassuming strip mall tucked back off of Bagley Rd.,very unassuming
" Nothing to get too excited about here, just average breakfast and lunch fare that you can get anywhere.",too excited
 Had the Chicken BLT Wrap and Kettle Chips.,
 Mom had the Eggplant Parmesan Sandwich and Kettle Chips.,
" The sandwich was served on some generic hamburger bun, instead of something like Ciabatta Bread.",
" This is not a place I would actually say lets drive out there, but a place you stop because your hungry, just passing by, and it's convenient.",convenient
Love this place!,
"Not a ton of options on the menu, and I've only eaten breakfast here.",
"Their coffee is amazing, and the hash brown are extra crispy-which I love!","amazing, crispy"
Coffee was good.,good
Not crazy about the layout.,crazy
Small cream and coffee center that you can hardly reach and the batista was in a bad mood.,
Probably will not be going back.,
Glad to find a local restaurant for breakfast that is not a chain.,Glad to find a local restaurant for breakfast that is not a chain .
"I had read the reviews and was looking forward to standard American fare, eggs, hashbrowns, bacon.",
The food was average.,average
"Hashbrowns had a little too much oil, toast was not done enough.",too much
"Eggs were good, bacon was cooked properly but the flavor was not my favorite.",good
"Normally with breakfast like that, coffee or tea is included.",
Not here.,
$1.89.,
Plus my first cup of hot water was not even warm enough to brew the tea.,even warm enough to brew the tea
Our server didn't look like she was too thrilled to bring me some more hot water.,too thrilled to bring me some more hot water
"Plus, I had to reuse the teabag I had tried the first time which is probably what made the tea so devoid of flavor.",so devoid
"I must say that this place is the first restaurant recommended to us by a voice synthesized computer (we asked 'Siri', the artificial intelligence voice resident on our iPhone 5, to recommend some breakfast places {they serve lunch/dinner too}, and one of the places 'she' mentioned was Perk-Cup Cafe)!",voice synthesized
 We definitely 'owe her one'!,
" We were looking for a new place to try for breakfast, and let me tell you, this excellent cafe/restaurant does NOT dissapoint!",
"  Breakfast (which is served all day) choices are plentiful, and my wife was thrilled with her delicious 'Miss Vicki' breakfast bake, which is a combination of layered sun dried tomato pesto, provolone, italian sausage, hash browns, and scrambled eggs.","plentiful, thrilled with her delicious ' Miss Vicki ' breakfast bake , which is a combination of layered sun dried tomato pesto , provolone , italian sausage , hash browns"
" I had a cheddar cheese omelet with red onions (with rye toast), and a pancake side.",
 Both were scrumptious!,scrumptious
" The interior is very nice and modern, with a huge 'open air' layout that looks like a combination diner / hip cafe, complete with fireplace, armchairs lounge area, high chairs and a long bar table lining the windows, and conventional dining tables and booths.","very nice and modern, complete with fireplace , armchairs"
 And a pastry counter to test your will-power on the way in or out!,
 VERY nice!,VERY nice !
" On a side note, the restrooms are immaculate clean, and they even have a drive-thru pickup window too, as well as free Wi-Fi!  ",immaculate clean
The staff is very professional and friendly too.,"very professional, friendly too"
 My only regret is that we didn't discover this gem sooner!,
" Needless to say, HIGHLY recommended!","Needless to say, HIGHLY recommended"
This review will most likely echo the thoughts of the other reviews for this place.,
"Overall, good food, lousy service.",
"

Saturday mornings are always busy at diners and brunch places, but Perk-Cup felt empty of staff to clear tables and seat patrons.",busy at diners and brunch places
"This was an overall theme to the dining experience which was filled with long waits for food, and to pick up the check (i was given my check mid meal...and am still waiting currently to be cashed out...almost 7 minutes now).",
"The Garden Vegetable Baker was a good size portion of eggs, veggies, cheese, and hash brown with a side of toast.",brown with a side of toast
"

If you're work on your patience, please visit.",
"I certainly had plenty of time to practice my mindfulness of waiting, as well as check emails and social media.",
Speed up the service and this place will be great.,great
The best breakfast place in the area.,
"

We have been coming here since 2011, we bring friends and visitors.",
"First, it's a nice location with lots of parking, in a new plaza next to the train tracks.",
"The restaurant is large, very clean and includes a fireplace with chairs, as well as an outdoor patio.","large , very clean"
"

I recently stopped in to have a baker for breakfast.",
"It's a baked breakfast dish, straight out of the oven in a ceramic pot to your table.",
"Eggs, potatoes, and a variety of meats, vegetables and then topped with cheese.",
I had the VegetaBle baker and it was delicious.,delicious
"It came with rye toast, which was buttered.",
My wife had pancakes with blackberry brandy.,
She asked for the side order version as the normal portions are rather large.,rather large
The side portion included two large pancakes with a warm blackberry sauce that looked and tasted homemade.,
"

All costs are very reasonable, my dish was 6.99 my wife's was less than that.","very reasonable, less"
"As a final perk, when leaving they asked if we wanted another coffee to go.",
Who has ever done that before?,
Let me say that the food here is really good but the service is slow and at times chaotic.,"really good, slow"
Do not go if you are in a hurry.,
Servers run around like chickens with their heads cut off.,
They have no order or process for what they do which is a shame because the food is worth it.,worth
I like that you can create your own egg bake.,
I have gotten different combos and it's nice to be able to have it the way you want it.,able to have it the way you want it
 I'm not a coffee drinker,
but i am told tje coffee is really good.,really good
This is a great spot for meetings especially if you need to meet somewhere near the airport.,
I love the entire beverage menu worth chai tea lattes being my personal favorite.,entire beverage menu worth
I also really like he biscuits and gravy!,
I really want to like this place but every time I go there it gets worse and worse with every visit.,worse and worse
 ,
"Recently I went to get breakfast after church and after a 15 minute wait for a table which was expected I noticed other tables were crossed off their ""wait list"" that came in after us.",
 I get it that they would like to sit 4 people at a 4 person table,
but I really do not want to wait until one of their little 2 person tables opens up so we can be jammed into it.,
" Once again, I get it...",
I do not expect to be put at a 6 or 8 person table because that would be weird for 2 people.,weird for 2 people
"

After being seated we waited 5-10 minutes for a waitress to stop and take our drink order which she brought promptly back but would return to take our breakfast order.",
 Fast forward 25-30 minutes (I eventually put a timer on my phone as I was getting aggravated) another waitress stopped by and told us that there must have been a mix up.,Fast forward 25 - 30
" We ordered 4 over easy eggs, bacon, hashbrowns, and toast.",
" Fast forward a second time for another 30 minutes; we have not been checked on, I ran out of coffee, and the table seated at the same time we were had received their food, ate, and were signing their bill.",
" After the strenuous feat of flagging down the waitress that took our order but was not her table, we asked for a bill for the coffee and told her we were leaving because we had a prior obligation we needed to attend.",
" She seamed very put off that after spending over an hour to attempt to order 4 eggs (only half cooked so it should have been easier), a couple strips of bacon, hashbrowns, and toast; she told us ""its fine, don't worry about the coffee bill"".","easier, fine"
 And no apology offered.,
"

But seriously...  This is average breakfast food.",
" 4 eggs, a couple strips of bacon, hashbrowns, and toast???",
 Why didn't that just take it off of the buffet?,
 We could see giant piles of this in their roasters.,
But then again it would have been $15 per person if it came from the buffet.,
"

This is the first time we have ever walked out of a restaurant without eating.",
"We've eaten here several times, mostly because it's like five minutes away.",
" The food is pretty much average, though I do like the Farmer's Market English muffin sandwich.",pretty much
" After today, we will probably not be going back.",
" Though it really wasn't that busy, it took just over half an hour to get served.",that busy
" Dishes were coming out of the kitchen about eight minutes apart, and when ours was finally brought out, we asked the waitress if there was only one cook in the kitchen, and she said, no, there were two, but one of them was new.",new
 Poor planning on their part means we were sitting there hungry for way too long.,there hungry for way
" It is very clean and bright, but very wide open and not very cozy.","very clean and bright, very wide open, not very cozy"
" The food is passable, so if you don't mind mediocre food and slow service, this is the place for you.",passable
" Also, they only offer a limited menu on Sunday mornings, since they have the breakfast buffet then, so we haven't gone back there on a Sunday since we found that out........",
and now we won't be going back there at all.,
"This cafe is very spacious, with a nice cozy fire place and great decor.","very spacious, nice cozy"
Everything I have tried there has been delicious.,delicious
" I strongly recommend the Three Cheese Panini, and the Spicy Potato Soup (which I wish they would have regularly on the menu!).",
" You can't beat the prices, and I love that you can order breakfast all day every day.",
I like this place.,
"It has a nice atmosphere, good coffee and great breakfast I haven't been in for lunch yet, but plan on it soon.",
"

I have had breakfast there 3 time so far each time it was really good!",really good
Food was always hot and had good flavor.,hot
"The only bad thing I could say is that the service was a bite on the slow side, but they busy each time I was in there.",busy each time I was in there
"

It is nice to see a locally owned small business doing things the right way.",locally owned
I went here today to take a couple work clients out to lunch.,
I'm from Dublin Ohio but these clients are from the area and picked the location.,
The building itself looks brand new inside and out.,
The place is very clean and big.,very clean and big
I noticed that they have a party room also.,
"

They serve all day breakfast and have wonderful smelling coffee!",wonderful smelling
"

I had the short rib sandwich, the guys had a fish sandwich and quesadilla.",
Everything looked fresh.,fresh
My sandwich was outstanding!,outstanding
The meat was juicy and very tender.,"juicy, very tender"
The sauce was also very good.,very good
"

I would go back here in a heart beat.",
My Cleveland office is about a mile away from it and rest assure I'll be back!,
Nice place that has definitley improved over the years.,
French toast with bourbon peaches is SO good.,SO good
They now serve dinner.,
The food has always been priced reasonable and taste fantastic.,"reasonable, taste fantastic"
Dinner prices could be a little more expensive but the quality makes it worthwhile.,"a little more expensive, worthwhile"
"Stoped in on a Wednesday morning around 9:00, after a visit to my doctor's office.",
" Noticed all the cars in the parking lot and knew there wasn't an outbreak of malaria nearby, so I assumed they were here for some other reason.",
Glad I came in.,Glad
" The service was a bit slow getting seated and then getting my order placed, but to reiterate, just a BIT slow.","a bit slow, slow"
 The place was pretty crowded and the lag in service wasn't due to people not caring.,"pretty crowded, due to people not caring"
"

I wanted something light and simple, so I asked for 2 eggs over medium, ham steak, coffee and water.",light and simple
 The food came right out (brought by a different person than the one that took my order- good teamwork!) and was exactly what I expected.,order - good
"

There is also a nice 'lounge' area with a couple of leather chairs on either side of a fireplace.",
 Nice alternative to a Starbucks.,
Would not hesitate to come back again.,
"After I paid, waitress asked if I wanted a cup of coffee to go.",
4 stars just went to 5!,
"Average food, lousy service.",
The hostess was very monotone.,very monotone
She sat on her shift and stood up to greet me with no personality .,
"I requested a specific table by the front door but was told that was the ""owners"" table.",
"Odd they need their own specific table and would take away from paying customers, but hey it's not my establishment.",
Hostess sat me at the next table over.,
"The server was nice, but slow.","nice, slow"
I felt like I waited forever to get things.,
"Not bad, but not spectacular either.","bad, not spectacular"
"

When it came time to pay my server disappeared completely.",
I couldn't find her and needed to get back to work.,
After 10 minutes went by with my credit card just sitting on the table I flagged down another server.,
Asked her if she could cash me out.,
"Of course she couldn't, but would find my server.",
Waited another 2 minutes are so to be cashed out.,
"A bit of a ""hidden gem"" in a nondescript strip mall in Berea, just on the other side of the viaduct.",
 This place has a nice assortment of both breakfast and lunch dishes...,
I have had both and can attest to the quality and freshness of the food served.,
"My favorite menu item there is there club sandwich with fresh turkey, bacon and all the fixings.",
" Also, don't forget to try their ""loaded"" potato salad...",
a unique take on a traditional side dish.,
"

Have also been there late-night for coffee and dessert.",
" They have a nice double-sided fireplace with comfy lounge chairs to hang out, etc.",double - sided
"

Will definitely return once I move my office back to Olmsted Falls.",
The food was OK.,OK
"Definitely reasonable, cheap prices and large portions.",reasonable
I ordered an omelette and a pancake which were both decent.,decent
"Unfortunately, the service was not so good.",so good
I was greeted by someone who was hesitant to seat me.,hesitant to seat
She informed me that their credit card machine was broken so I had to pay in cash..,
No big deal.,
My server Jen was terrible though.,terrible
She looked miserable and was sitting down at a table most of the time.,miserable
She dropped my water off and didn't come back to take my food order.,
I waited for almost 10 minutes before waving down another server to take my order.,
"Instead of that server coming over, she yelled to someone else ""isn't that Jen's table?""",
And I had to wait until they could get Jen to come back to my table.,
"After I completed my meal, I asked Jen for my check to which she replied ""I don't know what I can do about that, our computers are down so I don't know how to get you your check.",
""" I waited for over 30 minutes and still had yet to receive my check.",
Jen hadn't come back to my table since to keep my updated.,
"She has horrible service, horrible personality and a terrible attitude.",
"

Don't waste your time here.",
You can get a better breakfast experience at almost any other breakfast spot.,
Perk-Cup is definitely a convenient spot to drop by if you want something different or healthy without getting out of your car.,different or healthy
"However, I didn't have the best experience.",
I ordered my food in advance and arrived when they told me my food would be ready.,ready
"When I first arrived at the drive up, I was food was still being prepared-",prepared
that's fine; I didn't mind waiting a few minutes.,fine
I ended up waiting 10+ minutes at the window.,
"Because or the issue, I was given a free cookie.",
"

All of this to say, the food isn't bad but I wouldn't bet on your food being ready when you get there!","bad, ready"
I love this restaurant.,
"
I'm a breakfast person",
and I find that they have a good breakfast menu and many coffee and tea choices.,
"
It is a lot like Fresh Start it that it is Very clean, and spacious, and the food is better than 90% of restaurants.","Very clean, spacious"
"You also can't beat the cozy fireplace, free WiFi and friendly staff.",
The sisters are wonderful and the staff is very kind and accomodating.,"wonderful, very kind and accomodating"
As a new business they have the started out well.,
I would recommend this restaurant to anyone.,
"Meals are good, affordable and portions are more than adequate.","good , affordable, more than adequate"
I rate it an A.,
"I've never ate the food here but, I've gotten coffee here a few times.",
"Although, they have some good mochas...",
I don't think it's worth the price at all.,worth
"For two mochas, it'll cost you $10 & some change.",
I believe the prices have gone up on the drinks because a few months ago I swear it was less than $10.,
The iced drinks only come in one size which is a downfall because sometimes I want a small iced drink.,
"Really overpriced for a place like this so, I'm just going to be getting my coffee fix elsewhere.",Really overpriced for a place like this
Stopped in for a quick soy latte and a caramel brownie w graham cracker crust.,
Place was packed (Saturday around 11:20am).,
